word_corrected,year,count,frequency,is_bad_word,word_length,genre
breath,2003,59,0.0014909908771575144,0,6,rap
lose,2003,59,0.0014909908771575144,0,4,rap
people,2003,59,0.0014909908771575144,0,6,rap
leave,2003,59,0.0014909908771575144,0,5,rap
believe,2003,58,0.0014657198453412853,0,7,rap
dead,2003,58,0.0014657198453412853,0,4,rap
soul,2003,57,0.0014404488135250561,0,4,rap
wrong,2003,57,0.0014404488135250561,0,5,rap
left,2004,78,0.0020112423289154763,0,4,rap
call,2004,77,0.001985457170852457,0,4,rap
ever,2004,76,0.0019596720127894383,0,4,rap
hard,2004,76,0.0019596720127894383,1,4,rap
stay,2004,75,0.0019338868547264195,0,4,rap
play,2004,73,0.0018823165386003817,0,4,rap
put,2004,73,0.0018823165386003817,0,3,rap
wait,2004,73,0.0018823165386003817,0,4,rap
hear,2004,73,0.0018823165386003817,0,4,rap
mind,2004,71,0.0018307462224743437,0,4,rap
inside,2004,70,0.001804961064411325,0,6,rap
watch,2004,70,0.001804961064411325,0,5,rap
hope,2004,70,0.001804961064411325,0,4,rap
even,2004,70,0.001804961064411325,0,4,rap
new,2004,69,0.001779175906348306,0,3,rap
start,2004,69,0.001779175906348306,0,5,rap
dead,2004,69,0.001779175906348306,0,4,rap
lie,2004,69,0.001779175906348306,0,3,rap
stand,2004,69,0.001779175906348306,0,5,rap
breath,2004,68,0.0017533907482852869,0,6,rap
lost,2004,67,0.001727605590222268,0,4,rap
made,2004,67,0.001727605590222268,0,4,rap
line,2004,66,0.001701820432159249,0,4,rap
in,2004,66,0.001701820432159249,0,2,rap
because,2004,65,0.0016760352740962303,0,7,rap
miss,2004,65,0.0016760352740962303,0,4,rap
cry,2004,64,0.0016502501160332113,0,3,rap
soul,2004,63,0.0016244649579701923,0,4,rap
free,2004,63,0.0016244649579701923,0,4,rap
sing,2004,63,0.0016244649579701923,0,4,rap
walk,2004,62,0.0015986797999071735,0,4,rap
gotta,2004,62,0.0015986797999071735,0,5,rap
dark,2004,61,0.0015728946418441545,0,4,rap
doe,2004,61,0.0015728946418441545,0,3,rap
big,2004,61,0.0015728946418441545,0,3,rap
cut,2004,61,0.0015728946418441545,0,3,rap
a,2004,61,0.0015728946418441545,0,1,rap
god,2004,60,0.0015471094837811357,0,3,rap
care,2004,60,0.0015471094837811357,0,4,rap
break,2004,59,0.0015213243257181167,0,5,rap
sound,2004,59,0.0015213243257181167,0,5,rap
pleas,2004,59,0.0015213243257181167,0,5,rap
talk,2004,59,0.0015213243257181167,0,4,rap
fat,2004,58,0.0014955391676550976,0,3,rap
mine,2004,58,0.0014955391676550976,0,4,rap
ism,2004,57,0.0014697540095920788,0,3,rap
la,2004,56,0.0014439688515290598,0,2,rap
mean,2004,56,0.0014439688515290598,0,4,rap
wrong,2004,56,0.0014439688515290598,0,5,rap
pain,2004,56,0.0014439688515290598,0,4,rap
seem,2004,56,0.0014439688515290598,0,4,rap
hear,2005,84,0.001998952929417924,0,4,rap
hard,2005,84,0.001998952929417924,1,4,rap
place,2005,83,0.001975155870734377,0,5,rap
head,2005,82,0.0019513588120508305,0,4,rap
change,2005,82,0.0019513588120508305,0,6,rap
better,2005,82,0.0019513588120508305,0,6,rap
even,2005,81,0.0019275617533672839,0,4,rap
along,2005,79,0.0018799676360001904,0,5,rap
good,2005,79,0.0018799676360001904,0,4,rap
people,2005,79,0.0018799676360001904,0,6,rap
wrong,2005,79,0.0018799676360001904,0,5,rap
wanna,2005,78,0.0018561705773166436,0,5,rap
move,2005,78,0.0018561705773166436,0,4,rap
far,2005,77,0.001832373518633097,0,3,rap
pleas,2005,77,0.001832373518633097,0,5,rap
friend,2005,77,0.001832373518633097,0,6,rap
fall,2005,75,0.0017847794012660035,0,4,rap
breath,2005,75,0.0017847794012660035,0,6,rap
before,2005,75,0.0017847794012660035,0,6,rap
fight,2005,74,0.0017609823425824569,0,5,rap
sing,2005,73,0.00173718528389891,0,4,rap
remember,2005,72,0.0017133882252153634,0,8,rap
use,2005,70,0.00166579410784827,0,3,rap
watch,2005,68,0.0016181999904811765,0,5,rap
em,2005,68,0.0016181999904811765,0,2,rap
because,2005,68,0.0016181999904811765,0,7,rap
hold,2005,67,0.00159440293179763,0,4,rap
done,2005,66,0.001570605873114083,0,4,rap
walk,2005,66,0.001570605873114083,0,4,rap
must,2005,64,0.0015230117557469896,0,4,rap
blood,2005,64,0.0015230117557469896,0,5,rap
gotta,2005,64,0.0015230117557469896,0,5,rap
play,2005,63,0.001499214697063443,0,4,rap
outside,2005,63,0.001499214697063443,0,7,rap
till,2005,63,0.001499214697063443,0,4,rap
care,2005,62,0.0014754176383798962,0,4,rap
seem,2005,62,0.0014754176383798962,0,4,rap
name,2005,61,0.0014516205796963496,0,4,rap
new,2005,61,0.0014516205796963496,0,3,rap
sun,2005,61,0.0014516205796963496,0,3,rap
old,2005,60,0.0014278235210128027,0,3,rap
thought,2005,60,0.0014278235210128027,0,7,rap
real,2005,60,0.0014278235210128027,0,4,rap
dance,2005,60,0.0014278235210128027,0,5,rap
work,2005,59,0.001404026462329256,0,4,rap
inside,2005,59,0.001404026462329256,0,6,rap
wonder,2005,59,0.001404026462329256,0,6,rap
door,2005,58,0.0013802294036457095,0,4,rap
la,2005,58,0.0013802294036457095,0,2,rap
alright,2005,58,0.0013802294036457095,0,7,rap
left,2005,58,0.0013802294036457095,0,4,rap
put,2006,88,0.0019157505170349406,0,3,rap
care,2006,88,0.0019157505170349406,0,4,rap
bring,2006,86,0.001872210732556874,0,5,rap
dead,2006,85,0.0018504408403178403,0,4,rap
word,2006,84,0.001828670948078807,0,4,rap
before,2006,83,0.0018069010558397736,0,6,rap
free,2006,83,0.0018069010558397736,0,4,rap
play,2006,83,0.0018069010558397736,0,4,rap
breath,2006,82,0.00178513116360074,0,6,rap
dream,2006,81,0.0017633612713617067,0,5,rap
close,2006,81,0.0017633612713617067,0,5,rap
last,2006,81,0.0017633612713617067,0,4,rap
lie,2006,80,0.0017415913791226734,0,3,rap
lover,2006,80,0.0017415913791226734,0,5,rap
watch,2006,80,0.0017415913791226734,0,5,rap
better,2006,80,0.0017415913791226734,0,6,rap
hard,2006,79,0.00171982148688364,1,4,rap
voice,2006,79,0.00171982148688364,0,5,rap
good,2006,78,0.0016980515946446065,0,4,rap
god,2006,77,0.0016762817024055731,0,3,rap
soul,2006,76,0.0016545118101665398,0,4,rap
use,2006,76,0.0016545118101665398,0,3,rap
dance,2006,75,0.0016327419179275062,0,5,rap
sing,2006,75,0.0016327419179275062,0,4,rap
enough,2006,74,0.0016109720256884728,0,6,rap
because,2006,74,0.0016109720256884728,0,7,rap
break,2006,74,0.0016109720256884728,0,5,rap
really,2006,74,0.0016109720256884728,0,6,rap
boy,2006,72,0.001567432241210406,0,3,rap
start,2006,72,0.001567432241210406,0,5,rap
old,2006,72,0.001567432241210406,0,3,rap
might,2006,71,0.0015456623489713726,0,5,rap
name,2006,71,0.0015456623489713726,0,4,rap
year,2006,71,0.0015456623489713726,0,4,rap
best,2006,69,0.0015021225644933057,0,4,rap
move,2006,69,0.0015021225644933057,0,4,rap
bad,2006,69,0.0015021225644933057,0,3,rap
kiss,2006,68,0.0014803526722542723,0,4,rap
en,2006,67,0.001458582780015239,0,2,rap
sleep,2006,67,0.001458582780015239,0,5,rap
hate,2006,67,0.001458582780015239,0,4,rap
wake,2006,66,0.0014368128877762056,0,4,rap
cold,2006,66,0.0014368128877762056,0,4,rap
blood,2006,65,0.001415042995537172,0,5,rap
stay,2006,65,0.001415042995537172,0,4,rap
even,2006,65,0.001415042995537172,0,4,rap
broken,2006,65,0.001415042995537172,0,6,rap
sky,2006,64,0.0013932731032981387,0,3,rap
door,2006,64,0.0013932731032981387,0,4,rap
town,2006,64,0.0013932731032981387,0,4,rap
el,2006,63,0.0013715032110591054,0,2,rap
gone,2007,94,0.0019536527070560116,0,4,rap
enough,2007,93,0.0019328691676192456,0,6,rap
hold,2007,92,0.0019120856281824796,0,4,rap
start,2007,90,0.0018705185493089473,0,5,rap
blood,2007,90,0.0018705185493089473,0,5,rap
friend,2007,88,0.0018289514704354151,0,6,rap
use,2007,87,0.0018081679309986491,0,3,rap
better,2007,87,0.0018081679309986491,0,6,rap
talk,2007,86,0.001787384391561883,0,4,rap
stop,2007,86,0.001787384391561883,0,4,rap
burn,2007,85,0.001766600852125117,0,4,rap
best,2007,85,0.001766600852125117,0,4,rap
much,2007,85,0.001766600852125117,0,4,rap
play,2007,84,0.0017458173126883509,0,4,rap
wrong,2007,84,0.0017458173126883509,0,5,rap
people,2007,84,0.0017458173126883509,0,6,rap
change,2007,83,0.0017250337732515847,0,6,rap
part,2007,83,0.0017250337732515847,0,4,rap
seem,2007,83,0.0017250337732515847,0,4,rap
boy,2007,82,0.0017042502338148187,0,3,rap
new,2007,82,0.0017042502338148187,0,3,rap
pleas,2007,80,0.0016626831549412864,0,5,rap
move,2007,80,0.0016626831549412864,0,4,rap
break,2007,80,0.0016626831549412864,0,5,rap
name,2007,80,0.0016626831549412864,0,4,rap
made,2007,79,0.0016418996155045204,0,4,rap
wish,2007,78,0.0016211160760677544,0,4,rap
a,2007,78,0.0016211160760677544,0,1,rap
watch,2007,78,0.0016211160760677544,0,5,rap
hell,2007,77,0.0016003325366309882,1,4,rap
line,2007,77,0.0016003325366309882,0,4,rap
dark,2007,77,0.0016003325366309882,0,4,rap
end,2007,76,0.0015795489971942222,0,3,rap
breath,2007,75,0.001558765457757456,0,6,rap
grow,2007,75,0.001558765457757456,0,4,rap
sing,2007,74,0.00153798191832069,0,4,rap
care,2007,73,0.001517198378883924,0,4,rap
song,2007,73,0.001517198378883924,0,4,rap
open,2007,72,0.0014964148394471578,0,4,rap
because,2007,72,0.0014964148394471578,0,7,rap
show,2007,71,0.0014756313000103918,0,4,rap
miss,2007,71,0.0014756313000103918,0,4,rap
came,2007,71,0.0014756313000103918,0,4,rap
fight,2007,71,0.0014756313000103918,0,5,rap
put,2007,69,0.0014340642211368596,0,3,rap
learn,2007,69,0.0014340642211368596,0,5,rap
rain,2007,69,0.0014340642211368596,0,4,rap
done,2007,68,0.0014132806817000936,0,4,rap
sky,2007,68,0.0014132806817000936,0,3,rap
chance,2007,68,0.0014132806817000936,0,6,rap
bad,2007,68,0.0014132806817000936,0,3,rap
friend,2008,92,0.002084088437839797,0,6,rap
even,2008,92,0.002084088437839797,0,4,rap
close,2008,88,0.0019934758970641536,0,5,rap
may,2008,88,0.0019934758970641536,0,3,rap
stand,2008,88,0.0019934758970641536,0,5,rap
gotta,2008,87,0.001970822761870243,0,5,rap
good,2008,87,0.001970822761870243,0,4,rap
thought,2008,87,0.001970822761870243,0,7,rap
hard,2008,87,0.001970822761870243,1,4,rap
god,2008,84,0.0019028633562885103,0,3,rap
old,2008,84,0.0019028633562885103,0,3,rap
alive,2008,83,0.0018802102210945994,0,5,rap
use,2008,82,0.0018575570859006886,0,3,rap
gone,2008,82,0.0018575570859006886,0,4,rap
change,2008,81,0.0018349039507067778,0,6,rap
lost,2008,79,0.001789597680318956,0,4,rap
pleas,2008,77,0.0017442914099311344,0,5,rap
tear,2008,77,0.0017442914099311344,0,4,rap
wish,2008,76,0.0017216382747372236,0,4,rap
fight,2008,76,0.0017216382747372236,0,5,rap
door,2008,75,0.0016989851395433127,0,4,rap
made,2008,75,0.0016989851395433127,0,4,rap
hope,2008,74,0.001676332004349402,0,4,rap
sleep,2008,74,0.001676332004349402,0,5,rap
seem,2008,74,0.001676332004349402,0,4,rap
year,2008,73,0.001653678869155491,0,4,rap
much,2008,72,0.0016310257339615802,0,4,rap
far,2008,72,0.0016310257339615802,0,3,rap
break,2008,71,0.0016083725987676694,0,5,rap
street,2008,71,0.0016083725987676694,0,6,rap
believe,2008,71,0.0016083725987676694,0,7,rap
breath,2008,70,0.0015857194635737586,0,6,rap
must,2008,70,0.0015857194635737586,0,4,rap
play,2008,70,0.0015857194635737586,0,4,rap
show,2008,70,0.0015857194635737586,0,4,rap
free,2008,69,0.0015630663283798477,0,4,rap
cry,2008,69,0.0015630663283798477,0,3,rap
word,2008,69,0.0015630663283798477,0,4,rap
help,2008,68,0.0015404131931859369,0,4,rap
people,2008,67,0.001517760057992026,0,6,rap
hey,2008,67,0.001517760057992026,0,3,rap
boy,2008,67,0.001517760057992026,0,3,rap
sun,2008,67,0.001517760057992026,0,3,rap
set,2008,66,0.0014951069227981152,0,3,rap
first,2008,66,0.0014951069227981152,0,5,rap
beat,2008,65,0.0014724537876042044,0,4,rap
dark,2008,65,0.0014724537876042044,0,4,rap
hell,2008,65,0.0014724537876042044,1,4,rap
because,2008,64,0.0014498006524102935,0,7,rap
sing,2008,63,0.0014271475172163827,0,4,rap
wall,2008,63,0.0014271475172163827,0,4,rap
gotta,2009,67,0.002016189702386326,0,5,rap
told,2009,67,0.002016189702386326,0,4,rap
cometh,2009,67,0.002016189702386326,0,6,rap
thought,2009,67,0.002016189702386326,0,7,rap
show,2009,65,0.001956004935150913,0,4,rap
breath,2009,63,0.0018958201679155006,0,6,rap
walk,2009,63,0.0018958201679155006,0,4,rap
start,2009,62,0.0018657277842977942,0,5,rap
left,2009,62,0.0018657277842977942,0,4,rap
sing,2009,62,0.0018657277842977942,0,4,rap
miss,2009,62,0.0018657277842977942,0,4,rap
everybody,2009,62,0.0018657277842977942,0,9,rap
call,2009,61,0.0018356354006800878,0,4,rap
on,2009,60,0.0018055430170623814,1,2,rap
burn,2009,60,0.0018055430170623814,0,4,rap
friend,2009,60,0.0018055430170623814,0,6,rap
before,2009,59,0.0017754506334446752,0,6,rap
pretty,2009,59,0.0017754506334446752,0,6,rap
much,2009,59,0.0017754506334446752,0,4,rap
move,2009,59,0.0017754506334446752,0,4,rap
lie,2009,59,0.0017754506334446752,0,3,rap
je,2009,59,0.0017754506334446752,0,2,rap
road,2009,58,0.0017453582498269688,0,4,rap
place,2009,57,0.0017152658662092624,0,5,rap
dead,2009,57,0.0017152658662092624,0,4,rap
even,2009,56,0.001685173482591556,0,4,rap
far,2009,56,0.001685173482591556,0,3,rap
game,2009,56,0.001685173482591556,0,4,rap
really,2009,56,0.001685173482591556,0,6,rap
bring,2009,56,0.001685173482591556,0,5,rap
em,2009,55,0.0016550810989738498,0,2,rap
cut,2009,55,0.0016550810989738498,0,3,rap
play,2009,55,0.0016550810989738498,0,4,rap
dont,2009,55,0.0016550810989738498,0,4,rap
done,2009,54,0.0016249887153561434,0,4,rap
without,2009,54,0.0016249887153561434,0,7,rap
last,2009,54,0.0016249887153561434,0,4,rap
fight,2009,54,0.0016249887153561434,0,5,rap
a,2009,53,0.001594896331738437,0,1,rap
because,2009,52,0.0015648039481207306,0,7,rap
hope,2009,52,0.0015648039481207306,0,4,rap
sleep,2009,52,0.0015648039481207306,0,5,rap
god,2009,52,0.0015648039481207306,0,3,rap
watch,2009,51,0.0015347115645030242,0,5,rap
sick,2009,51,0.0015347115645030242,0,4,rap
word,2009,51,0.0015347115645030242,0,4,rap
name,2009,51,0.0015347115645030242,0,4,rap
use,2009,50,0.001504619180885318,0,3,rap
talk,2009,50,0.001504619180885318,0,4,rap
wake,2009,49,0.0014745267972676116,0,4,rap
baby,2009,49,0.0014745267972676116,0,4,rap
lie,1988,22,0.002163012486481172,0,3,indie
around,1988,22,0.002163012486481172,0,6,indie
left,1988,22,0.002163012486481172,0,4,indie
better,1988,21,0.0020646937370956643,0,6,indie
die,1988,21,0.0020646937370956643,0,3,indie
smoke,1988,21,0.0020646937370956643,0,5,indie
smell,1988,21,0.0020646937370956643,0,5,indie
guess,1988,21,0.0020646937370956643,0,5,indie
winter,1988,21,0.0020646937370956643,0,6,indie
sing,1988,21,0.0020646937370956643,0,4,indie
play,1988,21,0.0020646937370956643,0,4,indie
a,1988,21,0.0020646937370956643,0,1,indie
mind,1988,21,0.0020646937370956643,0,4,indie
break,1988,20,0.001966374987710156,0,5,indie
good,1988,20,0.001966374987710156,0,4,indie
promise,1988,20,0.001966374987710156,0,7,indie
stand,1988,20,0.001966374987710156,0,5,indie
talk,1988,19,0.0018680562383246485,0,4,indie
ha,1988,19,0.0018680562383246485,0,2,indie
sometime,1988,19,0.0018680562383246485,0,8,indie
hold,1988,19,0.0018680562383246485,0,4,indie
call,1988,19,0.0018680562383246485,0,4,indie
light,1988,19,0.0018680562383246485,0,5,indie
dark,1988,19,0.0018680562383246485,0,4,indie
hate,1988,19,0.0018680562383246485,0,4,indie
much,1988,18,0.0017697374889391407,0,4,indie
fight,1988,18,0.0017697374889391407,0,5,indie
end,1988,18,0.0017697374889391407,0,3,indie
hand,1988,18,0.0017697374889391407,0,4,indie
angel,1988,18,0.0017697374889391407,0,5,indie
fall,1988,18,0.0017697374889391407,0,4,indie
young,1988,18,0.0017697374889391407,0,5,indie
run,1988,17,0.0016714187395536328,0,3,indie
stop,1988,17,0.0016714187395536328,0,4,indie
f,1988,17,0.0016714187395536328,0,1,indie
white,1988,17,0.0016714187395536328,0,5,indie
radio,1988,17,0.0016714187395536328,0,5,indie
change,1988,17,0.0016714187395536328,0,6,indie
sky,1988,17,0.0016714187395536328,0,3,indie
walk,1988,17,0.0016714187395536328,0,4,indie
find,1988,17,0.0016714187395536328,0,4,indie
part,1988,17,0.0016714187395536328,0,4,indie
last,1988,17,0.0016714187395536328,0,4,indie
seem,1988,16,0.0015730999901681251,0,4,indie
sun,1988,16,0.0015730999901681251,0,3,indie
hey,1988,16,0.0015730999901681251,0,3,indie
door,1988,16,0.0015730999901681251,0,4,indie
laugh,1988,16,0.0015730999901681251,0,5,indie
behind,1988,16,0.0015730999901681251,0,6,indie
hurt,1988,16,0.0015730999901681251,0,4,indie
mean,1988,16,0.0015730999901681251,0,4,indie
revive,1989,27,0.0019062411748093759,0,6,indie
everybody,1989,27,0.0019062411748093759,0,9,indie
ride,1989,27,0.0019062411748093759,0,4,indie
line,1989,27,0.0019062411748093759,0,4,indie
burn,1989,27,0.0019062411748093759,0,4,indie
kind,1989,26,0.0018356396498164361,0,4,indie
door,1989,26,0.0018356396498164361,0,4,indie
the,1989,26,0.0018356396498164361,0,3,indie
daddy,1989,25,0.0017650381248234962,0,5,indie
mean,1989,25,0.0017650381248234962,0,4,indie
give,1989,25,0.0017650381248234962,0,4,indie
shoot,1989,25,0.0017650381248234962,0,5,indie
cigarette,1989,25,0.0017650381248234962,0,9,indie
god,1989,24,0.0016944365998305564,0,3,indie
fire,1989,24,0.0016944365998305564,0,4,indie
far,1989,24,0.0016944365998305564,0,3,indie
bug,1989,24,0.0016944365998305564,0,3,indie
gone,1989,24,0.0016944365998305564,0,4,indie
ass,1989,24,0.0016944365998305564,1,3,indie
nothing,1989,24,0.0016944365998305564,0,7,indie
twist,1989,24,0.0016944365998305564,0,5,indie
us,1989,24,0.0016944365998305564,0,2,indie
ever,1989,24,0.0016944365998305564,0,4,indie
chorus,1989,24,0.0016944365998305564,0,6,indie
house,1989,23,0.0016238350748376165,0,5,indie
find,1989,23,0.0016238350748376165,0,4,indie
hold,1989,23,0.0016238350748376165,0,4,indie
round,1989,23,0.0016238350748376165,0,5,indie
kill,1989,23,0.0016238350748376165,0,4,indie
young,1989,23,0.0016238350748376165,0,5,indie
inside,1989,23,0.0016238350748376165,0,6,indie
whoa,1989,22,0.0015532335498446767,0,4,indie
shout,1989,22,0.0015532335498446767,0,5,indie
to,1989,22,0.0015532335498446767,0,2,indie
without,1989,22,0.0015532335498446767,0,7,indie
place,1989,22,0.0015532335498446767,0,5,indie
exit,1989,22,0.0015532335498446767,0,4,indie
leave,1989,22,0.0015532335498446767,0,5,indie
hard,1989,22,0.0015532335498446767,1,4,indie
wanna,1989,22,0.0015532335498446767,0,5,indie
friend,1989,22,0.0015532335498446767,0,6,indie
remember,1989,22,0.0015532335498446767,0,8,indie
dizzy,1989,22,0.0015532335498446767,0,5,indie
sun,1989,21,0.0014826320248517368,0,3,indie
stay,1989,21,0.0014826320248517368,0,4,indie
devil,1989,21,0.0014826320248517368,0,5,indie
doe,1989,21,0.0014826320248517368,0,3,indie
ring,1989,21,0.0014826320248517368,0,4,indie
ai,1989,20,0.001412030499858797,0,2,indie
gotta,1989,20,0.001412030499858797,0,5,indie
lost,1989,20,0.001412030499858797,0,4,indie
gotta,1990,23,0.0020223335971159763,0,5,indie
across,1990,23,0.0020223335971159763,0,6,indie
boy,1990,23,0.0020223335971159763,0,3,indie
along,1990,23,0.0020223335971159763,0,5,indie
find,1990,22,0.0019344060494152818,0,4,indie
ooh,1990,22,0.0019344060494152818,0,3,indie
guarantee,1990,22,0.0019344060494152818,0,9,indie
talk,1990,22,0.0019344060494152818,0,4,indie
top,1990,22,0.0019344060494152818,0,3,indie
doe,1990,22,0.0019344060494152818,0,3,indie
door,1990,22,0.0019344060494152818,0,4,indie
call,1990,21,0.0018464785017145871,0,4,indie
mother,1990,21,0.0018464785017145871,0,6,indie
light,1990,21,0.0018464785017145871,0,5,indie
rain,1990,21,0.0018464785017145871,0,4,indie
inside,1990,21,0.0018464785017145871,0,6,indie
country,1990,21,0.0018464785017145871,0,7,indie
pick,1990,21,0.0018464785017145871,0,4,indie
big,1990,21,0.0018464785017145871,0,3,indie
us,1990,21,0.0018464785017145871,0,2,indie
play,1990,21,0.0018464785017145871,0,4,indie
die,1990,21,0.0018464785017145871,0,3,indie
place,1990,20,0.0017585509540138926,0,5,indie
end,1990,20,0.0017585509540138926,0,3,indie
thought,1990,20,0.0017585509540138926,0,7,indie
cry,1990,20,0.0017585509540138926,0,3,indie
start,1990,20,0.0017585509540138926,0,5,indie
black,1990,20,0.0017585509540138926,0,5,indie
beauty,1990,20,0.0017585509540138926,0,6,indie
without,1990,19,0.001670623406313198,0,7,indie
free,1990,19,0.001670623406313198,0,4,indie
really,1990,19,0.001670623406313198,0,6,indie
send,1990,19,0.001670623406313198,0,4,indie
hear,1990,19,0.001670623406313198,0,4,indie
gone,1990,19,0.001670623406313198,0,4,indie
better,1990,19,0.001670623406313198,0,6,indie
money,1990,19,0.001670623406313198,0,5,indie
help,1990,18,0.0015826958586125032,0,4,indie
gutta,1990,18,0.0015826958586125032,0,5,indie
sky,1990,18,0.0015826958586125032,0,3,indie
to,1990,18,0.0015826958586125032,0,2,indie
left,1990,18,0.0015826958586125032,0,4,indie
life,1990,18,0.0015826958586125032,0,4,indie
friend,1990,18,0.0015826958586125032,0,6,indie
seem,1990,18,0.0015826958586125032,0,4,indie
wrong,1990,18,0.0015826958586125032,0,5,indie
river,1990,18,0.0015826958586125032,0,5,indie
dream,1990,18,0.0015826958586125032,0,5,indie
next,1990,18,0.0015826958586125032,0,4,indie
in,1990,17,0.0014947683109118087,0,2,indie
two,1990,17,0.0014947683109118087,0,3,indie
bad,1991,32,0.002011440065371802,0,3,indie
turn,1991,32,0.002011440065371802,0,4,indie
boy,1991,31,0.0019485825633289333,0,3,indie
meet,1991,31,0.0019485825633289333,0,4,indie
chorus,1991,31,0.0019485825633289333,0,6,indie
girl,1991,31,0.0019485825633289333,0,4,indie
pass,1991,31,0.0019485825633289333,0,4,indie
made,1991,30,0.0018857250612860645,0,4,indie
thought,1991,30,0.0018857250612860645,0,7,indie
sky,1991,30,0.0018857250612860645,0,3,indie
rebel,1991,29,0.0018228675592431957,0,5,indie
dead,1991,29,0.0018228675592431957,0,4,indie
lose,1991,29,0.0018228675592431957,0,4,indie
bid,1991,29,0.0018228675592431957,0,3,indie
un,1991,29,0.0018228675592431957,0,2,indie
heaven,1991,28,0.001760010057200327,0,6,indie
much,1991,28,0.001760010057200327,0,4,indie
call,1991,28,0.001760010057200327,0,4,indie
money,1991,28,0.001760010057200327,0,5,indie
learn,1991,28,0.001760010057200327,0,5,indie
sometime,1991,28,0.001760010057200327,0,8,indie
start,1991,27,0.0016971525551574581,0,5,indie
sad,1991,27,0.0016971525551574581,0,3,indie
change,1991,27,0.0016971525551574581,0,6,indie
a,1991,27,0.0016971525551574581,0,1,indie
evil,1991,27,0.0016971525551574581,0,4,indie
last,1991,27,0.0016971525551574581,0,4,indie
must,1991,27,0.0016971525551574581,0,4,indie
before,1991,26,0.0016342950531145891,0,6,indie
move,1991,26,0.0016342950531145891,0,4,indie
without,1991,26,0.0016342950531145891,0,7,indie
mean,1991,25,0.0015714375510717203,0,4,indie
kind,1991,25,0.0015714375510717203,0,4,indie
hear,1991,25,0.0015714375510717203,0,4,indie
end,1991,25,0.0015714375510717203,0,3,indie
work,1991,25,0.0015714375510717203,0,4,indie
die,1991,25,0.0015714375510717203,0,3,indie
il,1991,25,0.0015714375510717203,0,2,indie
lot,1991,24,0.0015085800490288515,0,3,indie
red,1991,24,0.0015085800490288515,0,3,indie
light,1991,24,0.0015085800490288515,0,5,indie
forget,1991,24,0.0015085800490288515,0,6,indie
fight,1991,24,0.0015085800490288515,0,5,indie
wast,1991,24,0.0015085800490288515,0,4,indie
town,1991,24,0.0015085800490288515,0,4,indie
best,1991,23,0.0014457225469859827,0,4,indie
sitting,1991,23,0.0014457225469859827,0,7,indie
room,1991,23,0.0014457225469859827,0,4,indie
past,1991,22,0.001382865044943114,0,4,indie
break,1991,22,0.001382865044943114,0,5,indie
west,1991,22,0.001382865044943114,0,4,indie
before,1992,30,0.002041510717931269,0,6,indie
next,1992,30,0.002041510717931269,0,4,indie
try,1992,30,0.002041510717931269,0,3,indie
ever,1992,29,0.0019734603606668937,0,4,indie
end,1992,29,0.0019734603606668937,0,3,indie
wait,1992,29,0.0019734603606668937,0,4,indie
wish,1992,29,0.0019734603606668937,0,4,indie
soul,1992,29,0.0019734603606668937,0,4,indie
devil,1992,29,0.0019734603606668937,0,5,indie
use,1992,29,0.0019734603606668937,0,3,indie
d,1992,29,0.0019734603606668937,0,1,indie
much,1992,29,0.0019734603606668937,0,4,indie
tear,1992,29,0.0019734603606668937,0,4,indie
care,1992,29,0.0019734603606668937,0,4,indie
die,1992,27,0.0018373596461381421,0,3,indie
stop,1992,27,0.0018373596461381421,0,4,indie
people,1992,27,0.0018373596461381421,0,6,indie
great,1992,27,0.0018373596461381421,0,5,indie
smile,1992,27,0.0018373596461381421,0,5,indie
call,1992,27,0.0018373596461381421,0,4,indie
who,1992,26,0.0017693092888737666,0,3,indie
play,1992,26,0.0017693092888737666,0,4,indie
gotta,1992,26,0.0017693092888737666,0,5,indie
sing,1992,26,0.0017693092888737666,0,4,indie
made,1992,26,0.0017693092888737666,0,4,indie
free,1992,26,0.0017693092888737666,0,4,indie
gone,1992,25,0.001701258931609391,0,4,indie
fire,1992,25,0.001701258931609391,0,4,indie
chorus,1992,25,0.001701258931609391,0,6,indie
lie,1992,25,0.001701258931609391,0,3,indie
arm,1992,25,0.001701258931609391,0,3,indie
knew,1992,24,0.0016332085743450153,0,4,indie
run,1992,24,0.0016332085743450153,0,3,indie
put,1992,24,0.0016332085743450153,0,3,indie
ooh,1992,24,0.0016332085743450153,0,3,indie
wanna,1992,24,0.0016332085743450153,0,5,indie
word,1992,24,0.0016332085743450153,0,4,indie
sure,1992,24,0.0016332085743450153,0,4,indie
blood,1992,24,0.0016332085743450153,0,5,indie
breath,1992,24,0.0016332085743450153,0,6,indie
change,1992,24,0.0016332085743450153,0,6,indie
line,1992,24,0.0016332085743450153,0,4,indie
along,1992,24,0.0016332085743450153,0,5,indie
broken,1992,24,0.0016332085743450153,0,6,indie
town,1992,23,0.0015651582170806396,0,4,indie
girl,1992,23,0.0015651582170806396,0,4,indie
seen,1992,23,0.0015651582170806396,0,4,indie
hey,1992,23,0.0015651582170806396,0,3,indie
walk,1992,23,0.0015651582170806396,0,4,indie
thought,1992,23,0.0015651582170806396,0,7,indie
listen,1992,22,0.001497107859816264,0,6,indie
last,1993,33,0.002005103900838498,0,4,indie
us,1993,33,0.002005103900838498,0,2,indie
big,1993,33,0.002005103900838498,0,3,indie
